-18.323,-18.508,-21.681,-23.053,-24.319,-27.362,-28.029,-33.752,3.4458,0.08211,1.3686,0.044544,1.8133,1.4084,0.003224
-15.469,-15.652,-21.653,-22.86,-25.191,-27.512,-28.732,-33.538,3.4938,0.060341,2.6197,0.048356,2.884,1.289,0.0041288
-22.388,-22.516,-24.083,-24.939,-25.419,-27.664,-27.864,-33.127,3.3797,0.024177,2.7424,0.054344,0.698,1.497,0.0040705
-20.777,-20.912,-23.795,-24.626,-25.806,-27.718,-28.811,-33.27,3.2486,0.025264,0.68859,0.028924,1.9283,1.1068,0.0039498
-18.22,-18.341,-20.201,-21.026,-21.832,-23.855,-24.727,-29.341,3.6483,0.066717,0.81683,0.020942,1.5708,0.59755,0.0097571
-15.419,-15.596,-17.31,-18.87,-18.582,-22.656,-19.778,-27.574,3.6601,0.066019,0.67603,0.082492,0.81322,0.72611,0.00018883
-18.138,-18.358,-23.282,-24.988,-26.488,-30.658,-28.767,-36.631,3.496,0.064836,2.9325,0.051766,1.0225,1.2414,0.00014267
-16.475,-16.65,-19.742,-21.274,-22.105,-26.057,-24.268,-31.802,3.6826,0.070752,0.77118,0.040689,1.3536,0.61956,0.00058838
-18.88,-19.028,-20.735,-21.848,-22.332,-25.107,-24.706,-30.722,3.6033,0.046029,1.3596,0.060912,0.96429,1.242,0.0058335
-21.328,-21.512,-23.222,-24.622,-25.018,-28.344,-27.948,-34.425,3.5629,0.071386,1.1538,0.052747,0.77324,1.4477,0.0022285
-12.771,-12.938,-17.11,-18.304,-19.981,-22.645,-22.747,-28.369,3.6271,0.055592,2.7257,0.049268,1.8417,0.68164,0.009163
-17.137,-17.328,-20.249,-21.599,-22.499,-25.579,-25.013,-31.253,3.5293,0.079061,2.0271,0.04256,0.95628,0.88011,0.00392
-12.456,-12.642,-19.209,-20.523,-23.405,-25.934,-27.07,-32.071,3.2761,0.069111,2.8212,0.088867,2.7865,1.3704,0.0050428
-8.3007,-8.4767,-15.051,-16.473,-19.675,-22.858,-23.281,-29.372,3.5073,0.062711,1.7345,0.088353,2.6569,0.81101,0.0058517
-10.883,-11.059,-15.002,-16.551,-17.966,-21.961,-20.098,-27.664,3.441,0.024218,2.321,0.075323,1.5648,0.59176,0.00040306
-20.735,-20.887,-23.436,-24.56,-25.341,-28.069,-27.438,-33.336,3.6186,0.020511,2.4132,0.022714,1.2169,0.55671,0.0024433
-20.942,-21.119,-22.598,-24.045,-23.976,-27.597,-25.785,-32.918,3.3279,0.054609,1.1395,0.061113,0.6647,1.0294,0.0014087
-19.105,-19.248,-21.436,-22.288,-23.267,-25.232,-26.523,-30.961,3.4225,0.062421,1.7618,0.021271,1.9836,1.2984,0.0078043
-15.483,-15.662,-20.417,-21.808,-23.678,-26.771,-27.407,-33.236,3.4574,0.078565,1.2034,0.058667,2.3417,1.2657,0.0033649
-19.804,-19.968,-24.188,-25.116,-26.641,-28.529,-30.054,-34.242,3.2583,0.046272,2.0366,0.025134,2.928,1.2385,0.0034696
-17.448,-17.595,-19.88,-20.886,-21.843,-24.158,-24.909,-29.871,3.408,0.073046,1.2148,0.035325,1.5409,0.94342,0.0080077
-10.64,-10.814,-17.504,-19.043,-22.64,-26.668,-26.171,-33.906,3.666,0.028124,1.3084,0.068452,2.5067,0.80983,7.5553e-05
-14.617,-14.769,-18.596,-19.656,-21.134,-23.522,-24.06,-29.27,3.5567,0.045538,0.66377,0.048822,1.9968,0.88775,0.0089924
-15.853,-16.008,-19.362,-20.374,-21.717,-23.943,-24.689,-29.598,3.2133,0.030367,2.6395,0.075956,1.7947,1.3862,0.0089377
-12.585,-12.756,-18.558,-19.748,-21.768,-24.264,-25.282,-30.375,3.5259,0.071614,1.2672,0.088918,2.9362,1.422,0.0084567
-21.789,-21.869,-22.469,-23.133,-23.514,-25.49,-26.014,-30.93,3.5103,0.025029,0.65605,0.039991,0.62018,1.1982,0.0071977
-15.487,-15.657,-18.654,-19.91,-20.686,-23.728,-22.658,-29.016,3.6099,0.048832,2.9275,0.044143,1.1686,0.60483,0.0052604
-14.568,-14.747,-17.389,-18.951,-19.383,-23.357,-21.044,-28.509,3.2536,0.041477,1.0244,0.061962,1.1373,0.56438,0.00082707
-13.079,-13.26,-21.065,-22.659,-26.486,-30.511,-30.829,-38.254,3.4331,0.068653,0.60322,0.070237,2.9909,1.1692,0.0003426
-13.096,-13.261,-18.578,-19.669,-21.762,-23.898,-25.177,-29.617,3.3404,0.06268,1.3564,0.041697,2.6488,0.68061,0.0082816
-16.262,-16.427,-18.518,-19.864,-20.215,-23.606,-22.035,-28.954,3.5062,0.035722,1.6542,0.07612,0.98031,0.95609,0.004321
-14.763,-14.922,-20.056,-20.922,-22.646,-24.404,-25.803,-30.012,3.4396,0.04265,2.9813,0.039487,2.892,0.96817,0.0091266
-11.957,-12.129,-16.868,-18.155,-20.184,-22.966,-23.173,-28.755,3.2232,0.029365,0.85117,0.065661,2.0612,0.76432,0.0072223
-16.022,-16.23,-23.081,-24.577,-27.78,-30.607,-31.917,-37.13,3.6163,0.073654,2.9663,0.029916,2.8429,1.1028,0.0016643
-18.035,-18.221,-23.231,-24.531,-26.684,-29.319,-30.272,-35.481,3.5534,0.053434,2.2712,0.02914,2.3489,1.0413,0.0023073
-16.129,-16.308,-19.188,-20.66,-21.427,-25.05,-23.485,-30.565,3.2812,0.042419,2.1247,0.066351,1.1767,0.90889,0.0022078
-20.521,-20.718,-24.008,-25.588,-26.784,-30.42,-31.118,-37.49,3.3176,0.083861,1.1289,0.025792,2.0471,1.1873,0.00097118
-14.888,-15.071,-21.069,-22.724,-25.327,-29.657,-29.265,-37.267,3.4262,0.083569,0.72824,0.047138,2.4371,0.90757,4.3344e-05
-13.349,-13.536,-18.39,-20.004,-22.195,-26.248,-25.049,-32.649,3.2238,0.029593,2.1952,0.080368,1.8517,1.0161,0.00054248
-14.525,-14.697,-18.936,-20.079,-21.819,-24.164,-25.269,-30.089,3.3282,0.079899,1.887,0.056221,2.2726,1.1886,0.0081694
-7.9414,-8.1103,-13.203,-14.627,-16.893,-20.373,-19.771,-26.479,3.6017,0.084279,0.84631,0.07609,2.084,0.50263,0.0062701
-15.229,-15.403,-19.549,-21.072,-22.689,-26.599,-25.186,-32.733,3.6006,0.045652,0.63778,0.055837,1.6644,0.88159,0.00068563
-16.651,-16.805,-20.162,-21.171,-22.297,-24.585,-25.61,-30.502,3.6116,0.070592,1.2256,0.03846,2.4794,1.2093,0.0085408
-14.608,-14.783,-21.011,-22.332,-25.072,-27.878,-28.507,-34.111,3.4307,0.023267,0.82665,0.068925,2.5799,1.269,0.0028103
-17.792,-17.992,-22.076,-23.68,-25.547,-29.22,-29.484,-36.129,3.4313,0.079964,1.7011,0.039196,1.8067,1.1758,0.001172
-11.301,-11.477,-14.606,-16.096,-16.982,-20.682,-19.002,-26.09,3.292,0.061554,1.0394,0.079895,1.354,0.58481,0.0041699
-16.587,-16.768,-22.517,-23.928,-26.608,-29.669,-30.15,-36.076,3.3944,0.036006,2.242,0.069654,2.3459,1.4933,0.0016797
-20.942,-21.043,-22.239,-22.963,-23.628,-25.549,-26.487,-31.048,3.2131,0.041161,0.73647,0.040069,1.1648,1.3783,0.0068842
-16.882,-17.09,-21.198,-22.566,-23.494,-26.608,-25.755,-32.231,3.5391,0.075208,2.938,0.084779,0.70788,1.4646,0.0034805
-19.893,-20.088,-24.1,-25.779,-27.323,-31.406,-31.483,-38.743,3.2651,0.077225,1.1164,0.021012,2.0321,0.72705,0.00029298
-17.915,-18.082,-22.071,-23.079,-24.399,-26.585,-27.639,-32.48,3.6888,0.051825,2.1149,0.035605,2.7408,1.4315,0.0059738
-19.012,-19.144,-21.202,-22.143,-22.929,-25.274,-25.672,-30.985,3.5802,0.030999,1.1082,0.055653,1.4164,1.4486,0.0071557
-16.674,-16.826,-21.04,-21.964,-23.389,-25.357,-26.72,-30.994,3.3116,0.073258,0.69042,0.029206,2.6326,0.78951,0.0064125
-14.217,-14.368,-19.217,-20.179,-21.962,-24.021,-25.031,-29.736,3.6715,0.023592,1.1208,0.039674,2.5385,0.79277,0.0092831
-20.478,-20.649,-23.675,-25.071,-25.979,-29.384,-28.982,-35.606,3.6023,0.06955,0.60674,0.036903,1.578,1.1574,0.0014626
-14.206,-14.395,-21.032,-22.61,-26.001,-29.538,-30.48,-36.684,3.5281,0.075798,2.1384,0.031473,2.8145,0.65429,0.0010602
-16.412,-16.623,-21.282,-22.808,-24.556,-27.975,-27.433,-34.14,3.6781,0.075835,2.7171,0.050134,1.3266,1.2437,0.0019634
-10.555,-10.729,-15.322,-16.683,-18.668,-21.783,-21.632,-27.84,3.4811,0.059874,1.8372,0.08915,1.9774,0.92794,0.0083724
-10.587,-10.764,-17.945,-19.413,-23.067,-26.455,-26.901,-33.327,3.5688,0.042963,1.6941,0.075269,2.8044,0.95257,0.0022135
-18.021,-18.186,-22.982,-23.928,-25.618,-27.539,-28.85,-33.247,3.3883,0.039276,2.6096,0.03404,2.7074,1.2054,0.0044273
-19.373,-19.548,-21.677,-23.015,-23.644,-26.838,-26.244,-32.656,3.3647,0.060876,1.4104,0.078612,0.95932,1.4924,0.0030385
-10.887,-11.059,-18.821,-20.299,-24.495,-28.107,-28.376,-35.191,3.568,0.026762,0.81808,0.049312,2.9105,0.58958,0.00081888
-14.236,-14.399,-17.753,-18.977,-20.264,-23.079,-23.085,-28.904,3.3556,0.055482,0.86472,0.086032,1.6547,1.2089,0.0082712
-11.431,-11.6,-15.018,-16.469,-17.577,-21.279,-19.62,-26.914,3.6742,0.032069,0.94758,0.081926,1.4419,0.72146,0.0034975
-15.117,-15.286,-20.194,-21.338,-23.247,-25.69,-26.393,-31.656,3.6228,0.03991,2.6934,0.060517,2.3161,1.2862,0.0060413
-13.188,-13.345,-18.332,-19.384,-21.334,-23.57,-24.41,-29.362,3.6684,0.025185,2.0576,0.047008,2.4328,0.80473,0.0095616
-15.62,-15.801,-20.696,-22.027,-24.128,-27.006,-27.316,-33.096,3.3628,0.04661,2.8435,0.07723,1.9993,1.4401,0.0034111
-17.194,-17.391,-23.963,-25.534,-28.95,-32.353,-33.19,-39.334,3.4268,0.056175,2.6185,0.035522,2.5854,1.1118,0.00067444
-17.976,-18.135,-19.777,-21.052,-21.283,-24.468,-23.248,-29.809,3.2435,0.040506,0.82922,0.085503,0.86711,1.1375,0.0044976
-19.064,-19.243,-22.77,-24.137,-25.296,-28.382,-29.155,-34.81,3.3264,0.088825,0.91028,0.029337,2.2113,1.0535,0.0022025
-12.582,-12.757,-18.915,-20.064,-22.54,-24.71,-25.934,-30.517,3.2035,0.0301,2.562,0.072526,2.7677,1.1121,0.0070779
-17.338,-17.525,-20.281,-21.65,-22.104,-25.401,-24.049,-30.764,3.3066,0.066312,2.4841,0.080357,0.72351,1.1308,0.0033759
-18.215,-18.405,-25.172,-26.655,-30.005,-33.081,-34.009,-39.692,3.2916,0.040352,2.6359,0.039496,2.6843,1.2425,0.00071363
-9.3227,-9.4989,-14.161,-15.638,-17.64,-21.24,-20.284,-27.208,3.3974,0.041064,2.2475,0.083406,1.8731,0.64092,0.0043023
-17.709,-17.855,-20.228,-21.266,-22.182,-24.591,-24.695,-29.948,3.2033,0.034632,1.3284,0.039295,1.3199,0.74403,0.0060304
-16.526,-16.665,-19.551,-20.481,-21.635,-23.757,-24.542,-29.267,3.457,0.060433,0.75306,0.030739,1.7987,0.65476,0.00889
-17.528,-17.656,-19.34,-20.215,-20.911,-23.044,-23.349,-28.281,3.2482,0.04707,1.7532,0.039705,1.0059,0.7192,0.0097535
-19.289,-19.426,-20.725,-21.681,-22.18,-24.552,-24.939,-30.198,3.4802,0.067119,1.3665,0.052111,0.65805,1.2698,0.0079885
-14.358,-14.53,-19.823,-21.001,-23.036,-25.326,-26.728,-31.201,3.6724,0.078454,1.7662,0.024521,2.9373,0.52536,0.0065953
-17.241,-17.395,-18.823,-20.029,-20.286,-23.265,-22.531,-28.713,3.2134,0.080281,0.98332,0.088641,0.79923,1.1432,0.0069649
-16.027,-16.23,-21.959,-23.556,-26.477,-30.033,-30.432,-36.936,3.3523,0.0754,2.5829,0.052045,2.1015,1.3014,0.0010032
-16.762,-16.904,-21.039,-21.834,-23.172,-24.957,-26.316,-30.568,3.5435,0.040371,1.2408,0.027738,2.8817,0.87401,0.0081486
-20.665,-20.801,-21.737,-22.739,-23.084,-25.585,-26.171,-31.445,3.5274,0.08199,0.92953,0.042385,0.64534,1.4748,0.0065386
-18.251,-18.394,-20.294,-21.246,-22.046,-24.289,-24.809,-29.809,3.2884,0.063441,1.7033,0.040845,1.0088,0.99778,0.0077018
-18.192,-18.375,-21.995,-23.513,-24.797,-28.376,-28.46,-34.985,3.5862,0.084253,1.0336,0.025023,1.9339,0.72432,0.0015237
-16.15,-16.316,-19.528,-20.747,-21.998,-24.755,-25.126,-30.704,3.5162,0.075103,1.2536,0.042265,1.7483,0.92927,0.0058961
-11.043,-11.225,-18.235,-19.82,-23.569,-27.482,-27.769,-34.961,3.5177,0.073516,1.9583,0.055739,2.7478,0.7361,0.00068153
-15.267,-15.469,-20.79,-22.12,-24.351,-26.965,-27.695,-32.911,3.4097,0.087533,2.9429,0.030435,1.8384,0.84016,0.0035529
-14.762,-14.929,-18.731,-20.074,-21.54,-24.757,-24.208,-30.689,3.5741,0.046549,0.94857,0.057294,1.694,0.9038,0.0039833
-15.711,-15.896,-21.794,-23.056,-25.459,-27.945,-28.978,-34.064,3.6098,0.058521,2.7259,0.043413,2.6726,1.2053,0.003546
-18.524,-18.706,-21.184,-22.54,-23.266,-26.477,-25.746,-32.247,3.5769,0.062998,1.7121,0.050996,1.0036,1.1102,0.0031203
-15.067,-15.226,-17.809,-19.025,-19.791,-22.712,-21.854,-27.932,3.4809,0.047604,1.9199,0.044662,1.2111,0.5195,0.0070793
-17.256,-17.433,-21.354,-22.354,-23.727,-25.853,-26.707,-31.534,3.5311,0.060103,2.9994,0.029619,1.637,1.0282,0.0061003
-18.194,-18.354,-19.945,-21.04,-21.603,-24.193,-24.592,-30.052,3.622,0.085335,1.3976,0.050754,0.7355,1.3454,0.0086497
-18.935,-19.054,-20.292,-21.174,-21.677,-23.942,-24.414,-29.512,3.5432,0.076412,0.71431,0.03241,1.0889,0.90151,0.0088736
-15.127,-15.321,-21.864,-23.192,-25.945,-28.434,-29.703,-34.626,3.5575,0.070059,2.8426,0.039949,2.9343,1.1451,0.003103
-7.9825,-8.1611,-12.987,-14.498,-16.636,-20.325,-19.457,-26.425,3.3721,0.087239,1.6506,0.087471,1.9543,0.56708,0.0043495
-9.4537,-9.6326,-15.445,-16.956,-19.734,-23.369,-22.983,-29.843,3.3382,0.056552,0.91983,0.079799,2.2885,0.71908,0.0026824
-18.722,-18.87,-21.017,-21.897,-22.902,-24.89,-26.16,-30.59,3.3197,0.071546,1.8473,0.024422,1.267,1.2764,0.0080448
-17.29,-17.434,-20.312,-21.235,-22.344,-24.431,-25.634,-30.153,3.2634,0.075334,0.96324,0.038276,2.1355,1.1247,0.0081534
-17.871,-18.032,-20.803,-21.792,-22.848,-25.086,-25.915,-30.895,3.575,0.059652,2.1847,0.043933,1.5796,1.4902,0.0080009
-11.301,-11.471,-17.591,-18.794,-21.348,-23.773,-24.687,-29.709,3.4018,0.036043,0.60813,0.067601,2.6694,0.89652,0.0078755
-15.285,-15.456,-18.491,-19.896,-20.817,-24.221,-22.936,-29.613,3.2333,0.032483,1.4088,0.051972,1.3375,0.63057,0.0031035
-18.874,-18.999,-20.378,-21.287,-21.843,-24.159,-24.771,-29.925,3.5906,0.06799,0.90448,0.044606,1.274,1.3926,0.0095377
-18.015,-18.151,-19.879,-20.766,-21.331,-23.508,-23.575,-28.632,3.2387,0.056023,2.111,0.041622,0.70642,0.68361,0.0085551
-12.316,-12.487,-18.288,-19.567,-22.178,-24.812,-25.586,-30.779,3.4781,0.057305,2.0332,0.042434,2.5085,0.58659,0.0054429
-18.671,-18.85,-22.484,-23.949,-25.334,-28.866,-27.933,-34.797,3.4575,0.041848,1.7209,0.034237,1.513,0.8067,0.0010538
-13.899,-14.07,-19.304,-20.468,-22.516,-24.971,-25.705,-30.969,3.6485,0.047994,2.8558,0.06531,2.4083,1.2496,0.0070759
-12.926,-13.102,-15.694,-17.156,-17.522,-21.202,-19.051,-26.182,3.4295,0.056501,2.4678,0.068474,1.0441,0.50309,0.0033729
-20.007,-20.192,-21.994,-23.514,-23.579,-27.368,-25.498,-32.79,3.6395,0.066943,1.0873,0.037302,0.82659,0.70176,0.0010714
-16.924,-17.134,-21.019,-22.802,-24.533,-29.007,-28.249,-36.431,3.5726,0.088739,1.6396,0.070324,1.5121,1.4975,1.2888e-05
-21.193,-21.36,-26.555,-27.633,-29.191,-31.469,-32.675,-37.354,3.2152,0.047,0.61329,0.029743,2.8807,1.3007,0.0015549
-17.816,-17.991,-20.818,-22.239,-23.072,-26.585,-25.271,-32.305,3.4826,0.030089,2.1942,0.083981,1.1723,1.3575,0.0021624
-24.914,-25.072,-26.609,-27.898,-28.085,-31.339,-30.181,-36.873,3.4965,0.030858,0.85532,0.038877,0.81983,1.2412,0.00096892
-12.536,-12.71,-16.684,-18.096,-19.674,-23.059,-22.25,-28.946,3.4183,0.033774,1.66,0.078342,1.6793,0.89298,0.0046327
-20.507,-20.684,-25.206,-26.543,-28.511,-31.389,-31.928,-37.499,3.2918,0.037078,1.6296,0.025245,2.0787,0.92447,0.0010979
-14.449,-14.614,-19.9,-20.925,-22.849,-24.899,-26.133,-30.63,3.2416,0.036841,0.94771,0.062289,2.6764,1.1939,0.0073626
-12.037,-12.211,-18.541,-19.903,-22.655,-25.618,-26.302,-32.038,3.5553,0.059198,1.2788,0.067242,2.707,1.017,0.0042872
-12.804,-12.995,-19.891,-21.452,-25.116,-28.706,-28.994,-35.607,3.3896,0.072866,2.97,0.043683,2.5618,0.72057,0.00094701
-16.691,-16.85,-19.817,-21.013,-22.081,-24.9,-25.004,-30.843,3.5905,0.064913,0.94688,0.056792,1.6288,1.1971,0.0059796
-9.5505,-9.7303,-13.367,-14.835,-16.051,-19.624,-18.225,-25.132,3.3514,0.083926,2.506,0.087038,1.4579,0.58122,0.0066727
-18.55,-18.683,-20.076,-21.015,-21.225,-23.691,-23.064,-28.791,3.6412,0.038422,2.2747,0.045587,0.6143,0.68573,0.0081192
-13.815,-13.98,-19.026,-20.128,-22.071,-24.237,-25.617,-29.942,3.3061,0.080199,1.2184,0.033722,2.6656,0.58025,0.0075432
-10.791,-10.955,-17.717,-18.857,-21.677,-23.842,-25.09,-29.61,3.549,0.038271,1.8836,0.045164,2.9613,0.54122,0.0086135
-14.446,-14.615,-19.048,-20.313,-22.139,-24.935,-25.32,-30.963,3.4567,0.055817,1.3072,0.056079,2.0763,0.99453,0.0053463
-9.9683,-10.143,-14.747,-16.113,-18.066,-21.18,-20.835,-26.988,3.3408,0.054834,2.7778,0.075541,1.9038,0.66055,0.0084453
-14.713,-14.862,-16.593,-17.786,-17.981,-20.995,-19.582,-25.913,3.4581,0.02729,1.7792,0.061338,0.91127,0.52538,0.0095748
-12.619,-12.787,-17.243,-18.51,-20.319,-23.106,-23.514,-29.04,3.3903,0.082177,1.0222,0.053761,2.1041,0.73564,0.007523
-14.26,-14.428,-16.859,-18.252,-18.698,-22.188,-20.401,-27.326,3.3838,0.025193,2.2328,0.066266,1.0961,0.62198,0.004329
-16.424,-16.565,-19.176,-20.152,-21.207,-23.448,-23.908,-28.86,3.3103,0.049655,0.85504,0.037353,1.5337,0.6801,0.0086311
-11.663,-11.83,-16.1,-17.391,-19.156,-22.129,-21.955,-28.049,3.5044,0.020359,1.4257,0.086375,1.8891,0.98499,0.008747
-17.063,-17.28,-23.854,-25.551,-29.082,-32.867,-33.394,-40.101,3.4197,0.075952,2.9305,0.020403,2.1274,0.76552,0.00034906
-23.959,-24.122,-26.219,-27.523,-28.04,-31.261,-30.419,-36.977,3.6633,0.034714,0.95286,0.024042,1.1126,0.94268,0.00099275
-13.812,-13.992,-18.292,-19.585,-21.419,-24.175,-24.426,-29.943,3.3992,0.08196,2.3883,0.039868,1.7969,0.63339,0.0058323
-23.417,-23.551,-25.487,-26.278,-26.882,-28.946,-29.37,-34.388,3.5211,0.024607,2.8859,0.024619,0.74663,1.0871,0.0030727
-19.303,-19.47,-23.57,-24.88,-26.343,-29.375,-29.584,-35.471,3.5261,0.062443,0.65043,0.023731,2.0444,0.72,0.0016615
-20.201,-20.355,-23.344,-24.234,-25.309,-27.335,-28.473,-33.117,3.6316,0.043695,2.0616,0.02119,2.4869,1.3159,0.0050676
-10.187,-10.357,-14.503,-15.9,-17.567,-20.965,-20.079,-26.845,3.5604,0.020592,1.7058,0.089904,1.7465,0.78973,0.006933
-14.926,-15.116,-21.716,-23.256,-26.623,-30.016,-30.741,-36.965,3.5183,0.062086,2.4667,0.050599,2.6436,1.1557,0.0011857
-11.381,-11.551,-17.228,-18.622,-21.228,-24.475,-24.403,-30.751,3.5527,0.044344,0.75179,0.06101,2.2998,0.73546,0.0037378
-16.819,-16.99,-21.683,-22.596,-24.197,-26.024,-27.489,-31.683,3.2369,0.062426,2.7437,0.042563,2.8884,1.472,0.0065446
-21.874,-22.034,-24.582,-25.765,-26.582,-29.451,-28.996,-35.137,3.5768,0.02288,2.2718,0.042985,1.174,1.3226,0.0020142
-12.232,-12.413,-19.019,-20.489,-23.768,-27.048,-27.429,-33.658,3.3408,0.029736,1.8043,0.088552,2.5888,1.2076,0.0022471
-19.502,-19.703,-22.388,-23.943,-24.249,-28.03,-25.972,-33.265,3.3969,0.061368,2.0325,0.04515,0.68023,0.78551,0.00086508
-15.019,-15.179,-17.343,-18.644,-19.083,-22.326,-21.024,-27.618,3.5508,0.070732,0.88852,0.055367,1.0923,0.61953,0.0061703
-12.606,-12.78,-20.138,-21.49,-24.834,-27.64,-28.533,-33.947,3.4336,0.036638,0.8599,0.050155,2.9609,0.79968,0.0026219
-10.498,-10.67,-14.635,-16.113,-17.6,-21.374,-19.813,-27.169,3.6582,0.033245,2.2678,0.080319,1.6002,0.67188,0.0024655
-15.573,-15.763,-19.393,-20.717,-22.004,-24.933,-24.714,-30.629,3.2098,0.089784,2.4538,0.05412,1.163,0.9889,0.0046295
-8.9356,-9.1166,-16.112,-17.489,-20.844,-23.564,-24.582,-29.716,3.2358,0.075304,2.5495,0.070739,2.8401,0.69117,0.0064348
-16.941,-17.132,-21.178,-22.749,-24.422,-28.256,-27.213,-34.56,3.4675,0.052555,2.2206,0.078346,1.4873,1.4239,0.00093429
-15.64,-15.805,-19.062,-20.137,-21.493,-23.807,-24.564,-29.518,3.2398,0.071272,2.1836,0.05621,1.6179,1.1705,0.0086031
-16.397,-16.585,-19.84,-21.464,-22.547,-26.67,-25.099,-32.879,3.4508,0.066887,1.1672,0.081528,1.3477,1.2497,0.00051832
-13.936,-14.119,-17.541,-19.106,-20.244,-24.168,-22.563,-29.947,3.4471,0.080567,1.4959,0.051201,1.411,0.58486,0.0010312
-19.148,-19.281,-21.169,-22.107,-22.858,-25.18,-25.649,-30.881,3.5497,0.041252,1.2788,0.047459,1.3366,1.3388,0.0071934
-20.381,-20.458,-21.407,-21.927,-22.698,-24.203,-25.576,-29.535,3.2607,0.036238,1.6927,0.020561,0.77258,0.90633,0.0095295
-10.855,-11.03,-15.777,-17.174,-19.245,-22.415,-22.071,-28.191,3.2482,0.054677,2.2451,0.059976,1.9525,0.53564,0.0058105
-16.326,-16.494,-20.886,-22.003,-23.767,-26.058,-27.155,-31.915,3.2265,0.053817,1.6583,0.053015,2.3026,1.246,0.005259
-10.463,-10.638,-15.061,-16.574,-18.394,-22.215,-20.919,-28.242,3.4865,0.046662,1.0316,0.078467,1.7759,0.68336,0.0019807
-20.687,-20.825,-22.329,-23.352,-23.895,-26.431,-26.66,-32.15,3.4524,0.052317,1.0322,0.053097,1.0314,1.4621,0.0049691
-16.864,-17.065,-21.322,-22.493,-24.123,-26.403,-27.486,-32.255,3.4138,0.088542,2.6014,0.024897,1.0951,1.1495,0.0051695
-15.814,-16.02,-18.722,-20.304,-20.488,-24.364,-22.056,-29.581,3.6012,0.087678,2.147,0.084446,0.63823,0.93304,0.0017977
-12.004,-12.177,-17.845,-19.056,-21.309,-23.712,-24.925,-29.73,3.6378,0.086051,1.9072,0.043222,2.8471,0.73704,0.0088944
